"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre","profit_ratio","decade","distributor_top7","md","month_day"
"2033",2010-03-19,"Diary of a Wimpy Kid",1.5e+07,64003625,76954311,"20th Century Fox","PG","Adventure",5.1302874,2010,"20th Century Fox",78,"Mar-19"
"2034",1983-07-29,"National Lampoon’s Vacation",1.5e+07,61400000,61400000,"Warner Bros.","R","Comedy",4.09333333333333,1980,"Warner Bros.",210,"Jul-29"
"2035",2006-09-30,"The Queen",1.5e+07,56441711,128885873,"Miramax","PG-13","Drama",8.59239153333333,2000,"Other",273,"Sep-30"
"2036",1994-12-21,"Little Women",1.5e+07,50003303,50003303,"Sony Pictures","PG","Drama",3.33355353333333,1990,"Sony Pictures",355,"Dec-21"
"2037",1979-01-01,"The Deer Hunter",1.5e+07,5e+07,50009253,"Universal","R","Drama",3.3339502,1970,"Universal",1,"Jan-1"
"2038",2006-02-03,"When a Stranger Calls",1.5e+07,47860214,67215435,"Sony Pictures","PG-13","Horror",4.481029,2000,"Sony Pictures",34,"Feb-3"
"2039",2002-02-08,"Big Fat Liar",1.5e+07,47811275,52461017,"Universal","PG","Adventure",3.49740113333333,2000,"Universal",39,"Feb-8"
"2040",1997-08-15,"Cop Land",1.5e+07,44906632,63706632,"Miramax","R","Drama",4.2471088,1990,"Other",227,"Aug-15"
"2041",1997-12-25,"Wag the Dog",1.5e+07,43057470,64252038,"New Line","R","Drama",4.2834692,1990,"Other",359,"Dec-25"
"2042",2003-05-02,"The Lizzie McGuire Movie",1.5e+07,42734455,55534455,"Walt Disney","PG","Adventure",3.702297,2000,"Walt Disney",122,"May-2"
"2043",1998-12-25,"The Faculty",1.5e+07,40283321,40283321,"Miramax","R","Horror",2.68555473333333,1990,"Other",359,"Dec-25"
"2044",1993-06-09,"What's Love Got to Do With It",1.5e+07,39100956,39100956,"Walt Disney","R","Drama",2.6067304,1990,"Walt Disney",160,"Jun-9"
"2045",2001-12-14,"Not Another Teen Movie",1.5e+07,37882551,62401343,"Sony Pictures","R","Comedy",4.16008953333333,2000,"Sony Pictures",348,"Dec-14"
"2046",2014-12-03,"Wild",1.5e+07,37880356,52460543,"Fox Searchlight","R","Drama",3.49736953333333,2010,"Other",337,"Dec-3"
"2047",1962-12-16,"Lawrence of Arabia",1.5e+07,37495385,69995385,"Sony Pictures","PG","Adventure",4.666359,1960,"Sony Pictures",350,"Dec-16"
"2048",2014-11-07,"The Theory of Everything",1.5e+07,35893537,123327692,"Focus Features","PG-13","Drama",8.22184613333333,2010,"Other",311,"Nov-7"
"2049",2011-09-16,"Drive",1.5e+07,35060689,81357930,"FilmDistrict","R","Action",5.423862,2010,"Other",259,"Sep-16"
"2050",2003-04-18,"Malibu's Most Wanted",1.5e+07,34308901,34499204,"Warner Bros.","PG-13","Comedy",2.29994693333333,2000,"Warner Bros.",108,"Apr-18"
"2051",2000-04-28,"Where the Heart Is",1.5e+07,33771174,40862054,"20th Century Fox","PG-13","Drama",2.72413693333333,2000,"20th Century Fox",119,"Apr-28"
"2052",2009-08-28,"Halloween 2",1.5e+07,33392973,38512850,"Weinstein/Dimension","R","Horror",2.56752333333333,2000,"Other",240,"Aug-28"
"2053",2009-03-13,"The Last House on the Left",1.5e+07,32752215,46526243,"Universal","R","Horror",3.10174953333333,2000,"Universal",72,"Mar-13"
"2054",2005-02-18,"Because of Winn-Dixie",1.5e+07,32647042,33508485,"20th Century Fox","PG","Comedy",2.233899,2000,"20th Century Fox",49,"Feb-18"
"2055",1987-09-25,"The Princess Bride",1.5e+07,30857000,30858487,"20th Century Fox","PG","Adventure",2.05723246666667,1980,"20th Century Fox",268,"Sep-25"
"2056",2002-07-12,"Halloween: Resurrection",1.5e+07,30259652,37659652,"Miramax/Dimension","R","Horror",2.51064346666667,2000,"Other",193,"Jul-12"
"2057",2007-12-25,"The Great Debaters",1.5e+07,30226144,30261293,"Weinstein Co.","PG-13","Drama",2.01741953333333,2000,"Other",359,"Dec-25"
"2058",2014-08-22,"When the Game Stands Tall",1.5e+07,30127963,30138912,"Sony Pictures","PG","Drama",2.0092608,2010,"Sony Pictures",234,"Aug-22"
"2059",2007-05-11,"28 Weeks Later",1.5e+07,28638916,64232714,"20th Century Fox","R","Horror",4.28218093333333,2000,"20th Century Fox",131,"May-11"
"2060",2000-04-21,"Love and Basketball",1.5e+07,27441122,27709625,"New Line","PG-13","Drama",1.84730833333333,2000,"Other",112,"Apr-21"
"2061",2000-10-27,"Book of Shadows: Blair Witch 2",1.5e+07,26421314,47721314,"Artisan","R","Horror",3.18142093333333,2000,"Other",301,"Oct-27"
"2062",1997-10-10,"Boogie Nights",1.5e+07,26410771,43111725,"New Line","R","Drama",2.874115,1990,"Other",283,"Oct-10"
"2063",2010-07-23,"Ramona and Beezus",1.5e+07,26167002,27469621,"20th Century Fox","G","Adventure",1.83130806666667,2010,"20th Century Fox",204,"Jul-23"
"2064",1993-11-05,"The Remains of the Day",1.5e+07,22954968,63954968,"Sony Pictures","PG","Drama",4.26366453333333,1990,"Sony Pictures",309,"Nov-5"
"2065",1993-01-15,"Nowhere to Run",1.5e+07,22189039,52189039,"Sony Pictures","R","Action",3.47926926666667,1990,"Sony Pictures",15,"Jan-15"
"2066",2000-09-22,"Urban Legends: Final Cut",1.5e+07,21468807,38574362,"Sony Pictures","R","Horror",2.57162413333333,2000,"Sony Pictures",266,"Sep-22"
"2067",2013-03-29,"The Place Beyond the Pines",1.5e+07,21403519,47011449,"Focus Features","R","Drama",3.1340966,2010,"Other",88,"Mar-29"
"2068",2006-10-20,"Flicka",1.5e+07,21000147,21896367,"20th Century Fox","PG","Drama",1.4597578,2000,"20th Century Fox",293,"Oct-20"
"2069",2007-03-23,"The Hills Have Eyes II",1.5e+07,20804166,37466538,"20th Century Fox","R","Horror",2.4977692,2000,"20th Century Fox",82,"Mar-23"
"2070",2016-04-29,"Keanu",1.5e+07,20591853,20688141,"Warner Bros.","R","Comedy",1.3792094,2010,"Warner Bros.",120,"Apr-29"
"2071",2010-12-22,"Country Strong",1.5e+07,20218921,20601987,"Sony Pictures","PG-13","Drama",1.3734658,2010,"Sony Pictures",356,"Dec-22"
"2072",2002-10-11,"Tuck Everlasting",1.5e+07,19161999,19344615,"Walt Disney","PG","Drama",1.289641,2000,"Walt Disney",284,"Oct-11"
"2073",2006-10-13,"The Marine",1.5e+07,18844784,22165608,"20th Century Fox","PG-13","Action",1.4777072,2000,"20th Century Fox",286,"Oct-13"
"2074",1998-03-06,"The Big Lebowski",1.5e+07,17498804,46189568,"Gramercy","R","Comedy",3.07930453333333,1990,"Other",65,"Mar-6"
"2075",2009-06-26,"The Hurt Locker",1.5e+07,17017811,49894223,"Summit Entertainment","R","Drama",3.32628153333333,2000,"Other",177,"Jun-26"
"2076",2012-11-02,"The Man with the Iron Fists",1.5e+07,15634090,22018988,"Universal","R","Action",1.46793253333333,2010,"Universal",307,"Nov-2"
"2077",1984-05-11,"Firestarter",1.5e+07,15136870,15136870,"Universal",NA,"Horror",1.00912466666667,1980,"Universal",132,"May-11"
"2078",2001-04-20,"Freddy Got Fingered",1.5e+07,14249005,14249005,"20th Century Fox","R","Comedy",0.949933666666667,2000,"20th Century Fox",110,"Apr-20"
"2079",2011-08-19,"One Day",1.5e+07,13843771,59168692,"Focus Features","PG-13","Drama",3.94457946666667,2010,"Other",231,"Aug-19"
"2080",2004-06-25,"De-Lovely",1.5e+07,13337299,18524496,"MGM","PG-13","Drama",1.2349664,2000,"Other",177,"Jun-25"
"2081",2009-10-02,"Whip It",1.5e+07,13077184,18889972,"Fox Searchlight","PG-13","Comedy",1.25933146666667,2000,"Other",275,"Oct-2"
"2082",2000-09-01,"Highlander: Endgame",1.5e+07,12801190,12801190,"Miramax/Dimension","R","Action",0.853412666666667,2000,"Other",245,"Sep-1"
"2083",2017-01-20,"The Founder",1.5e+07,12786053,24408130,"Weinstein Co.","PG-13","Drama",1.62720866666667,2010,"Other",20,"Jan-20"
"2084",2003-04-25,"Confidence",1.5e+07,12212417,12212417,"Lionsgate","R","Drama",0.814161133333333,2000,"Lionsgate",115,"Apr-25"
"2085",2002-10-11,"Knockaround Guys",1.5e+07,11660180,12419700,"New Line","R","Drama",0.82798,2000,"Other",284,"Oct-11"
"2086",1999-08-27,"The Muse",1.5e+07,11614954,11614954,"October Films","PG-13","Comedy",0.774330266666667,1990,"Other",239,"Aug-27"
"2087",1998-04-03,"Barney's Great Adventure",1.5e+07,11156471,11156471,"Polygram","G","Adventure",0.743764733333333,1990,"Other",93,"Apr-3"
"2088",1989-03-01,"New York Stories",1.5e+07,10763469,10763469,"Walt Disney","PG","Drama",0.7175646,1980,"Walt Disney",60,"Mar-1"
"2089",2000-03-24,"Here on Earth",1.5e+07,10494147,10845127,"20th Century Fox","PG-13","Drama",0.723008466666667,2000,"20th Century Fox",84,"Mar-24"
"2090",2004-10-08,"Raise Your Voice",1.5e+07,10411980,14811980,"New Line","PG","Drama",0.987465333333333,2000,"Other",282,"Oct-8"
"2091",1993-04-23,"The Dark Half",1.5e+07,9579068,9579068,"Orion Pictures","R","Horror",0.638604533333333,1990,"Other",113,"Apr-23"
"2092",2007-03-02,"Black Snake Moan",1.5e+07,9396870,10951153,"Paramount Vantage","R","Drama",0.730076866666667,2000,"Other",61,"Mar-2"
"2093",2003-02-21,"Dark Blue",1.5e+07,9237470,12262065,"MGM","R","Drama",0.817471,2000,"Other",52,"Feb-21"
"2094",2007-06-22,"A Mighty Heart",1.5e+07,9176787,19153568,"Paramount Vantage","R","Drama",1.27690453333333,2000,"Other",173,"Jun-22"
"2095",2003-03-21,"Boat Trip",1.5e+07,8586376,14933713,"Artisan","R","Comedy",0.995580866666667,2000,"Other",80,"Mar-21"
"2096",2002-05-22,"The Importance of Being Earnest",1.5e+07,8378141,8378141,"Miramax","PG","Comedy",0.558542733333333,2000,"Other",142,"May-22"
"2097",2006-05-05,"Hoot",1.5e+07,8117637,8224998,"New Line","PG","Adventure",0.5483332,2000,"Other",125,"May-5"
"2098",2008-02-08,"In Bruges",1.5e+07,7800825,34533783,"Focus Features","R","Comedy",2.3022522,2000,"Other",39,"Feb-8"
"2099",2013-01-04,"Promised Land",1.5e+07,7597898,12394562,"Focus Features","R","Drama",0.826304133333333,2010,"Other",4,"Jan-4"
"2100",2001-10-08,"Mulholland Drive",1.5e+07,7219578,20785973,"Universal","R","Drama",1.38573153333333,2000,"Universal",281,"Oct-8"
"2101",2008-08-20,"The Rocker",1.5e+07,6409528,8767338,"20th Century Fox","PG-13","Comedy",0.5844892,2000,"20th Century Fox",233,"Aug-20"
"2102",1999-09-24,"Jakob the Liar",1.5e+07,4956401,4956401,"Sony Pictures","PG-13","Drama",0.330426733333333,1990,"Sony Pictures",267,"Sep-24"
"2103",2005-10-21,"Kiss Kiss, Bang Bang",1.5e+07,4235837,16829464,"Warner Bros.","R","Comedy",1.12196426666667,2000,"Warner Bros.",294,"Oct-21"
"2104",1999-04-30,"Idle Hands",1.5e+07,4023741,4023741,"Sony Pictures","R","Horror",0.2682494,1990,"Sony Pictures",120,"Apr-30"
"2105",2007-01-26,"Blood and Chocolate",1.5e+07,3526588,6551310,"MGM","PG-13","Horror",0.436754,2000,"Other",26,"Jan-26"
"2106",2010-09-22,"You Will Meet a Tall Dark Stranger",1.5e+07,3247816,34247816,"Sony Pictures Classics","R","Drama",2.28318773333333,2010,"Other",265,"Sep-22"
"2107",2010-09-15,"Never Let Me Go",1.5e+07,2434652,11173718,"Fox Searchlight","R","Drama",0.744914533333333,2010,"Other",258,"Sep-15"
"2108",2016-09-09,"The Disappointments Room",1.5e+07,2423467,3144688,"Relativity","R","Horror",0.209645866666667,2010,"Other",253,"Sep-9"
"2109",2003-12-25,"The Company",1.5e+07,2281585,3396508,"Sony Pictures","PG-13","Drama",0.226433866666667,2000,"Sony Pictures",359,"Dec-25"
"2110",1999-10-22,"Crazy in Alabama",1.5e+07,1954202,1954202,"Sony Pictures","PG-13","Drama",0.130280133333333,1990,"Sony Pictures",295,"Oct-22"
"2111",1986-01-17,"The Clan of the Cave Bear",1.5e+07,1953732,1953732,"Warner Bros.",NA,"Adventure",0.1302488,1980,"Warner Bros.",17,"Jan-17"
"2112",2006-06-02,"Banlieue 13",1.5e+07,1200216,11599903,"Magnolia Pictures","R","Action",0.773326866666667,2000,"Other",153,"Jun-2"
"2113",1999-11-12,"Felicia's Journey",1.5e+07,824295,1970268,"Artisan","PG-13","Drama",0.1313512,1990,"Other",316,"Nov-12"
"2114",2002-01-25,"Metropolis",1.5e+07,673414,1405032,"Sony Pictures","PG-13","Adventure",0.0936688,2000,"Sony Pictures",25,"Jan-25"
"2115",2013-04-26,"The Reluctant Fundamentalist",1.5e+07,528731,528731,"IFC Films","R","Drama",0.0352487333333333,2010,"Other",116,"Apr-26"
"2116",2004-02-06,"The Return",1.5e+07,501752,5953886,"Kino International","PG-13","Drama",0.396925733333333,2000,"Other",37,"Feb-6"
"2117",2003-07-25,"Buffalo Soldiers",1.5e+07,353743,353743,"Miramax","R","Comedy",0.0235828666666667,2000,"Other",206,"Jul-25"
"2118",2010-08-27,"Centurion",1.5e+07,123570,7885048,"Magnolia Pictures","R","Action",0.525669866666667,2010,"Other",239,"Aug-27"
"2119",2009-10-23,"Ong-Bak 2",1.5e+07,102458,7583050,"Magnolia Pictures","R","Action",0.505536666666667,2000,"Other",296,"Oct-23"
"2120",2013-09-06,"Winnie Mandela",1.5e+07,61847,61847,"Image Entertainment","R","Drama",0.00412313333333333,2010,"Other",249,"Sep-6"
"2121",2011-11-04,"The Son of No One",1.5e+07,30680,1148578,"Anchor Bay Entertai…","R","Drama",0.0765718666666667,2010,"Other",308,"Nov-4"
"2122",2002-10-25,"All the Queen's Men",1.5e+07,22723,22723,"Strand","PG-13","Comedy",0.00151486666666667,2000,"Other",298,"Oct-25"
"2123",2017-02-17,"In Dubious Battle",1.5e+07,0,214182,"Momentum Pictures","R","Drama",0.0142788,2010,"Other",48,"Feb-17"
"2124",2015-07-01,"Magic Mike XXL",14500000,66013057,123709460,"Warner Bros.","R","Comedy",8.53168689655172,2010,"Warner Bros.",182,"Jul-1"
"2125",1996-11-01,"Romeo+Juliet",14500000,46338728,147542381,"20th Century Fox","PG-13","Drama",10.1753366206897,1990,"20th Century Fox",306,"Nov-1"
"2126",2011-07-22,"Elle s'appelait Sarah",14500000,7691700,25480031,"Weinstein Co.","PG-13","Drama",1.75724351724138,2010,"Other",203,"Jul-22"
"2127",2015-06-05,"Freedom",14500000,0,872757,"ARC Entertainment","R","Drama",0.0601901379310345,2010,"Other",156,"Jun-5"
"2128",2008-11-12,"Slumdog Millionaire",1.4e+07,141330703,384530440,"Fox Searchlight","R","Drama",27.46646,2000,"Other",317,"Nov-12"
"2129",1974-12-17,"Towering Inferno",1.4e+07,1.16e+08,139700000,"20th Century Fox","PG","Action",9.97857142857143,1970,"20th Century Fox",351,"Dec-17"
"2130",1988-05-25,"Crocodile Dundee 2",1.4e+07,109306210,239606210,"Paramount Pictures","PG","Adventure",17.1147292857143,1980,"Paramount Pictures",146,"May-25"
"2131",1989-12-20,"Born on the Fourth of July",1.4e+07,70001698,70001698,"Universal","R","Drama",5.00012128571429,1980,"Universal",354,"Dec-20"
"2132",1993-10-01,"Cool Runnings",1.4e+07,68856263,155056263,"Walt Disney","PG","Adventure",11.0754473571429,1990,"Walt Disney",274,"Oct-1"
"2133",2007-01-12,"Stomp the Yard",1.4e+07,61356221,75525718,"Sony Pictures","PG-13","Drama",5.39469414285714,2000,"Sony Pictures",12,"Jan-12"
"2134",2009-01-16,"My Bloody Valentine",1.4e+07,51545952,102836002,"Lionsgate","R","Horror",7.34542871428571,2000,"Lionsgate",16,"Jan-16"
"2135",2012-08-31,"The Possession",1.4e+07,49130588,82925064,"Lionsgate","PG-13","Horror",5.92321885714286,2010,"Lionsgate",244,"Aug-31"
"2136",1982-10-22,"First Blood",1.4e+07,47212904,125212904,"Orion Pictures","R","Action",8.94377885714286,1980,"Other",295,"Oct-22"
"2137",1977-07-13,"The Spy Who Loved Me",1.4e+07,46800000,185400000,"United Artists","PG","Action",13.2428571428571,1970,"Other",194,"Jul-13"
"2138",1998-09-25,"Urban Legend",1.4e+07,38116707,72571864,"Sony Pictures","R","Horror",5.18370457142857,1990,"Sony Pictures",268,"Sep-25"
"2139",1981-12-09,"Taps",1.4e+07,35856053,35856053,"20th Century Fox","PG","Drama",2.56114664285714,1980,"20th Century Fox",343,"Dec-9"
"2140",2012-02-24,"Tyler Perry's Good Deeds",1.4e+07,35025791,35579177,"Lionsgate","PG-13","Drama",2.54136978571429,2010,"Lionsgate",55,"Feb-24"
"2141",1991-01-18,"White Fang",1.4e+07,34729091,34729091,"Walt Disney","PG","Adventure",2.48064935714286,1990,"Walt Disney",18,"Jan-18"
"2142",1988-12-21,"Dangerous Liaisons",1.4e+07,34700000,34700000,"Warner Bros.","R","Drama",2.47857142857143,1980,"Warner Bros.",356,"Dec-21"
"2143",1999-10-08,"Superstar",1.4e+07,30628981,30628981,"Paramount Pictures","PG-13","Comedy",2.18778435714286,1990,"Paramount Pictures",281,"Oct-8"
"2144",2012-01-13,"The Iron Lady",1.4e+07,29959436,115592104,"Weinstein Co.","PG-13","Drama",8.25657885714286,2010,"Other",13,"Jan-13"
"2145",1993-07-23,"Poetic Justice",1.4e+07,27450453,27450453,"Sony Pictures","R","Drama",1.96074664285714,1990,"Sony Pictures",204,"Jul-23"
"2146",2002-10-04,"Jonah: A VeggieTales Movie",1.4e+07,25571351,25608779,"Artisan","G","Adventure",1.8291985,2000,"Other",277,"Oct-4"
"2147",2002-03-08,"All About the Benjamins",1.4e+07,25482931,25873145,"New Line","R","Comedy",1.84808178571429,2000,"Other",67,"Mar-8"
"2148",1977-06-17,"Exorcist II: The Heretic",1.4e+07,25011000,25011000,"Warner Bros.",NA,"Horror",1.7865,1970,"Warner Bros.",168,"Jun-17"
"2149",2010-03-12,"Our Family Wedding",1.4e+07,20255281,21410546,"Fox Searchlight","PG-13","Comedy",1.52932471428571,2010,"Other",71,"Mar-12"
"2150",1995-10-27,"Vampire in Brooklyn",1.4e+07,19637147,19637147,"Paramount Pictures","R","Horror",1.40265335714286,1990,"Paramount Pictures",300,"Oct-27"
"2151",2006-05-05,"An American Haunting",1.4e+07,16298046,30443277,"Freestyle Releasing","PG-13","Horror",2.17451978571429,2000,"Other",125,"May-5"
"2152",1996-10-25,"Thinner",1.4e+07,15171475,15171475,"Paramount Pictures","R","Horror",1.08367678571429,1990,"Paramount Pictures",299,"Oct-25"
"2153",1999-05-14,"Tea with Mussolini",1.4e+07,14395874,14395874,"MGM","PG","Drama",1.02827671428571,1990,"Other",134,"May-14"
"2154",2002-04-26,"Jason X",1.4e+07,13121555,16951798,"New Line","R","Horror",1.21084271428571,2000,"Other",116,"Apr-26"
"2155",1994-05-13,"Crooklyn",1.4e+07,13024170,13024170,"Universal","PG-13","Comedy",0.930297857142857,1990,"Universal",133,"May-13"
"2156",2015-02-20,"Hot Tub Time Machine 2",1.4e+07,12314651,12452601,"Paramount Pictures","R","Comedy",0.8894715,2010,"Paramount Pictures",51,"Feb-20"
"2157",2006-11-17,"Bobby",1.4e+07,11242801,20597806,"MGM","R","Drama",1.47127185714286,2000,"Other",321,"Nov-17"
"2158",2012-10-26,"Fun Size",1.4e+07,9409538,11166615,"Paramount Pictures","PG-13","Comedy",0.797615357142857,2010,"Paramount Pictures",300,"Oct-26"
"2159",2007-11-30,"Le Scaphandre et le Papillon",1.4e+07,5990075,22754472,"Miramax","PG-13","Drama",1.62531942857143,2000,"Other",334,"Nov-30"
"2160",2006-10-06,"Little Children",1.4e+07,5463019,14121177,"New Line","R","Drama",1.0086555,2000,"Other",279,"Oct-6"
"2161",2000-04-21,"Gossip",1.4e+07,5108820,12591270,"Warner Bros.","R","Drama",0.899376428571429,2000,"Warner Bros.",112,"Apr-21"
"2162",1999-03-26,"A Walk on the Moon",1.4e+07,4741987,4741987,"Miramax","R","Drama",0.338713357142857,1990,"Other",85,"Mar-26"
"2163",2015-10-23,"Suffragette",1.4e+07,4702420,34044909,"Focus Features","PG-13","Drama",2.43177921428571,2010,"Other",296,"Oct-23"
"2164",2014-12-19,"Mr. Turner",1.4e+07,3958546,25187026,"Sony Pictures Classics","R","Drama",1.79907328571429,2010,"Other",353,"Dec-19"
"2165",2001-09-07,"Soul Survivors",1.4e+07,3100650,4288246,"Artisan","PG-13","Horror",0.306303285714286,2000,"Other",250,"Sep-7"
"2166",1995-03-31,"Jefferson in Paris",1.4e+07,2461628,2461628,"Walt Disney","PG-13","Drama",0.175830571428571,1990,"Walt Disney",90,"Mar-31"
"2167",1978-01-01,"Caravans",1.4e+07,1e+06,1e+06,"Universal",NA,"Adventure",0.0714285714285714,1970,"Universal",1,"Jan-1"
"2168",2008-09-26,"The Lucky Ones",1.4e+07,266967,266967,"Lionsgate","R","Drama",0.0190690714285714,2000,"Lionsgate",270,"Sep-26"
"2169",2011-09-30,"Margaret",1.4e+07,47185,623292,"Fox Searchlight","R","Drama",0.0445208571428571,2010,"Other",273,"Sep-30"
"2170",2005-12-09,"Brokeback Mountain",13900000,83043761,177012173,"Focus Features","R","Drama",12.734688705036,2000,"Other",343,"Dec-9"
"2171",1995-07-01,"Clueless",13700000,56598476,56598476,"Paramount Pictures","PG-13","Comedy",4.13127562043796,1990,"Paramount Pictures",182,"Jul-1"
"2172",1990-03-30,"Teenage Mutant Ninja Turtles",13500000,135265915,2.02e+08,"New Line","PG","Adventure",14.962962962963,1990,"Other",89,"Mar-30"
"2173",2002-11-08,"Far From Heaven",13500000,15901849,29027914,"Focus Features","PG-13","Drama",2.15021585185185,2000,"Other",312,"Nov-8"
"2174",2012-10-12,"Seven Psychopaths",13500000,15024049,33035736,"CBS Films","R","Comedy",2.44709155555556,2010,"Other",286,"Oct-12"
"2175",2000-11-22,"Quills",13500000,7060876,11732088,"Fox Searchlight","R","Drama",0.869043555555556,2000,"Other",327,"Nov-22"
"2176",1982-01-29,"The Border",13500000,6118683,6118683,"Universal",NA,"Drama",0.453235777777778,1980,"Universal",29,"Jan-29"
"2177",2005-02-18,"Der Untergang",13500000,5501940,93631744,"Newmarket Films","R","Drama",6.93568474074074,2000,"Other",49,"Feb-18"
"2178",2001-03-02,"The Caveman's Valentine",13500000,687081,892506,"Focus Features","R","Drama",0.0661115555555556,2000,"Other",61,"Mar-2"
"2179",2011-04-01,"The Last Godfather",13400000,164247,164247,"Roadside Attractions","PG-13","Comedy",0.0122572388059701,2010,"Other",91,"Apr-1"
"2180",2004-12-17,"Mar adentro",13300000,2086345,39686345,"Fine Line","PG-13","Drama",2.98393571428571,2000,"Other",352,"Dec-17"
